,,,,,,,,,,,,Pitch,Rhythm,Stress,Emphasis,Tempo,Volume,Censorship,Spelling,Alternant,Differentiator,Alphahaptics,Alphakinesics,Formatting,Tactile_Emoticon,Bodily_Emoticon,Nonbodily_Emoticon,Tactile_Emoji,Bodily_Emoji,Nonbodily_Emoji,Emoji_Count,Emoji_Index,Emoticon_Index,TPL_Index
1011,2019-09-30 19:09:35,Save $5 when you spend $30 and go all out for Halloween this year!,143,3,6,6,Target,2163167,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1012,2019-09-30 17:34:57,Me for the next month\n       🎃\n  🦇👻🔮\n🎃🎃🎃🎃\n     👻🔮\n       🛒,5572,59,50,1354,Target,2163167,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,8,11.0,8.0,0,8.0
1013,2019-09-29 15:52:34,Caption this:\n#LetsTarget,3714,160,447,552,Target,2163167,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1014,2019-09-26 22:45:15,"Save $5 when you spend $30 on Halloween costumes &amp; décor. However you Halloween, Target's the place to #TrickAndTreat",122,1,1,4,Target,2163167,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0
1015,2019-09-26 20:41:36,Our big beauty event is here! And it’s only at Target. Plan your haul now.,59,3,1,6,Target,2163167,2598,0.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1016,2019-09-26 20:18:37,Loves me                  Supports my decisions\n                      🤝\n       🤝     Target      🤝\n                      🤝            \nSurprises me           Wants to be official,1141,11,27,236,Target,2163167,2598,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,4.0,4.0,0,4.0
1017,2019-09-26 18:12:10,"Yes, the answer is always yes. #LetsTarget https://t.co/WHxqbcpiUo",284,2,7,45,Target,2163167,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1018,2019-09-25 22:10:46,Our big beauty event is here! And it’s only at Target. Plan your haul now.,2,0,0,0,Target,2163167,2598,0.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1019,2019-09-25 22:09:53,Our big beauty event is here! And it’s only at Target. Plan your haul now.,81,1,2,8,Target,2163167,2598,0.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1020,2019-09-25 20:22:34,What if we go on a date to Target...aha...jk...unless? 👀,7112,331,215,2583,Target,2163167,2598,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,4.0
1021,2019-09-25 18:55:04,Your Upper East Side 70th &amp; 3rd Target is now open! Pop in anytime for a quick &amp; easy #TargetRun.,64,18,9,4,Target,2163167,2598,0.3666666666666667,0.15333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1022,2019-09-23 20:40:07,Can we be spooky now? 👻,2137,59,110,582,Target,2163167,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,1.0,1.0,0,2.0
1023,2019-09-23 17:25:49,Best thing about fall. Wrong answers only. https://t.co/iQDLUoH9ec,736,28,134,78,Target,2163167,2598,0.7333333333333334,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1024,2019-09-23 16:02:41,When is our next coffee date? #LetsTarget,1025,15,113,101,Target,2163167,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1025,2019-09-20 16:54:53,When we think of you.\n\n    🥺🥺🥺          🥺🥺🥺\n  🥺🥺🥺🥺     🥺🥺🥺🥺\n  🥺🥺🥺🥺🥺🥺🥺🥺🥺\n    🥺🥺🥺🥺🥺🥺🥺🥺\n       🥺🥺🥺🥺🥺🥺🥺\n          🥺🥺🥺🥺🥺🥺\n             🥺🥺🥺🥺🥺\n                🥺🥺🥺🥺\n                   🥺🥺🥺\n                      🥺🥺,2599,69,94,343,Target,2163167,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10,0.0,58.0,10.0,0,10.0
1026,2019-09-19 17:42:29,In case you're a visual learner. https://t.co/H4pWY3uB5o,1427,48,27,405,Target,2163167,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1027,2019-09-18 23:10:59,When is our next coffee date? #LetsTarget,61,6,13,8,Target,2163167,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1028,2019-09-18 21:38:58,Did you get everything you came in for? #LetsTarget,850,47,232,103,Target,2163167,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1029,2019-09-18 21:34:47,Going to Mars. Y'all need anything? https://t.co/ZXHQBQ1yJy https://t.co/6ueuwWihsH,181,3,8,20,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1030,2019-09-18 20:04:01,Your Seattle University Way Target is now open! Pop in anytime for a quick &amp; easy #TargetRun.,44,4,7,3,Target,2163187,2598,0.6111111111111112,0.25555555555555554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1031,2019-09-17 21:04:08,We don't know who needs to hear this but... #LetsTarget,482,15,24,102,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1032,2019-09-17 18:32:32,Score a free $10 Target GiftCard when you order and receive in the same day.,47,0,1,5,Target,2163187,2598,0.4625,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1033,2019-09-17 18:30:57,Get an extra 5% off coupon this week when you use your REDcard.,64,4,1,5,Target,2163187,2598,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1034,2019-09-17 18:29:01,Score hundreds of thrilling deals when you use Cartwheel in the Target app.,85,2,3,3,Target,2163187,2598,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1035,2019-09-14 09:06:54,The #Target20 Anniversary Collection is here! Shop the limited-time collection now: https://t.co/q1MgIQntXP https://t.co/eYNO3QDnuy,320,39,77,63,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1036,2019-09-14 08:51:24,"Friendly reminder: When you sign in and ❤ your favorite #Target20 items online, you'll need to move them to your cart in order to purchase.",252,7,32,18,Target,2163187,2598,0.75,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1037,2019-09-14 07:04:56,20 years in the making! It's worth the wait. #Target20,715,21,58,85,Target,2163187,2598,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1038,2019-09-13 21:28:29,Let's get moving! 🛒💨 #LetsTarget,431,27,36,24,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2.0,2.0,0,2.0
1039,2019-09-13 21:28:16,Let's bring it! #LetsTarget 🤗👧,1229,132,99,118,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,2.0,0,2.0
1040,2019-09-13 21:28:06,Let's glam!💄🛍️ #LetsTarget,769,35,54,45,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1041,2019-09-13 21:27:47,Let's discover! 👈😮 #LetsTarget,1635,69,67,115,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,2.0,2.0,0,2.0
1042,2019-09-13 21:27:34,Let’s meet up! 😂 😍 #LetsTarget,547,64,49,27,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,2.0,2.0,0,2.0
1043,2019-09-13 21:27:18,Let’s cheer! 🎉 🎶 #LetsTarget,325,11,25,12,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2.0,2.0,0,2.0
1044,2019-09-13 19:00:29,The limited-time #Target20 Anniversary Collection drops tomorrow! 🎉 What's on your list? https://t.co/sLLpdmcW7e,137,8,34,39,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1045,2019-09-12 21:27:32,Cultural impact:\n\n          █          　　\n          █　        \n          █　        \n          █　                      ＿\n   Halloween           Sliced bread\n       socks,973,7,10,198,Target,2163187,2598,0.1,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0
1046,2019-09-12 16:56:26,"Mario is going on a #TargetRun! Join the fun, 94Q-TY0-2TF. #SuperMarioMaker2 https://t.co/0xErcbDdLs",2680,59,84,467,Target,2163187,2598,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1047,2019-09-11 17:21:24,"It’s the deal you’ve been waiting for! Get sale prices on the brands you want, plus an extra REDcard offer. This week, only at Target!",35,1,0,0,Target,2163187,2598,0.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1048,2019-09-11 17:21:06,"It’s the deal you’ve been waiting for! Get sale prices on the brands you want, plus an extra REDcard offer. This week, only at Target!",1,0,0,0,Target,2163187,2598,0.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1049,2019-09-11 04:29:02,We belong together. 🦋 https://t.co/t6BLPAnnxI,6086,38,53,780,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1050,2019-09-10 19:47:23,"You’re doing amazing, sweetie.",5653,338,236,1618,Target,2163187,2598,0.9,0.6000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1051,2019-09-09 18:36:39,"If you’re reading this, Halloween socks are back and spookier than ever. 👻",6256,217,108,1168,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1052,2019-09-07 17:05:41,"Hey #NewYork! Come shop the #Target20 Collection at our pop-up today, 9/7 @ParkAveArmory. We’ll be here ‘til 7PM! https://t.co/eh182w8ICC",100,1,6,14,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3.0
1053,2019-09-06 20:55:43,When your date says they don't shop at Target.\n\nMe: Ight imma head out.,3906,110,129,901,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1054,2019-09-06 18:01:36,Missed anything? Catch the Design for All Experience Livestream here! #Target20 https://t.co/Ci9UtJePeN,280,9,27,44,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1055,2019-09-06 17:14:52,"Be the first to shop the #Target20 collection at our pop-up in NYC. Join us tomorrow, 9/7 from 10AM to 7PM @ParkAveArmory. https://t.co/8Avf7XG17W https://t.co/dGK89S3alI",49,0,3,12,Target,2163187,2598,0.3333333333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1056,2019-09-06 17:07:17,See how our Product Designers surprised a family with our Pillowfort sensory-friendly collection.,2626,53,63,190,Target,2163187,2598,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1057,2019-09-06 02:51:00,"That’s a wrap! Thanks for joining the Design for All Experience. Remember, the #Target20 collection drops 9/14. https://t.co/BRXFE9M7O6",85,6,5,17,Target,2163187,2598,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1058,2019-09-06 01:24:29,The Queen Emma Chamberlain is in the building! #Target20 https://t.co/BRXFE9M7O6,195,2,9,8,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1059,2019-09-06 01:03:24,We're live NOW with your hosts Tyra Banks and Isaac Mizrahi #Target20 https://t.co/BRXFE9M7O6,300,5,22,31,Target,2163187,2598,0.5,0.13636363636363635,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1060,2019-09-06 00:41:25,Reminder that when you tweet with the hashtag #Target20  it gives you this cute little emoji...try it out!,317,12,54,48,Target,2163187,2598,0.75,0.1328125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1061,2019-09-06 00:30:16,"We are live NOW, come join us! #Target20 https://t.co/JysdZ5E1rn https://t.co/8SplZzOYAd",166,9,7,54,Target,2163187,2598,0.5,0.17045454545454544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1062,2019-09-05 21:32:44,Current crush: Neutrals. And this dress wows with chic details.,204,5,42,12,Target,2163187,2598,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0
1063,2019-09-05 21:31:05,"Love sweater weather? Double down on this monochrome, knit sweater &amp; skirt set that’s both comfy &amp; chic.",70,0,4,4,Target,2163187,2598,0.2962962962962963,0.11481481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1064,2019-09-05 21:29:08,"Versatility gets an extra dose of cool,\nthanks to this leather skirt and mock\ntee that’s only $14.99.",25,2,5,0,Target,2163187,2598,0.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1065,2019-09-05 21:25:20,This flattering leopard-print dress can take you from day to night and work to the weekend.,456,39,193,24,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1066,2019-09-05 16:59:40,Don’t forget to join us LIVE at 6:30pm EST tonight! #Target20 https://t.co/pkHXXzCAtt,157,9,4,23,Target,2163187,2598,0.5,0.17045454545454544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1067,2019-09-04 23:51:23,Get some help in the kitchen this week at Target with hot deals on kitchen appliances.,18,0,1,1,Target,2163187,2598,0.8500000000000001,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1068,2019-09-04 18:51:03,Don't miss out! Set a reminder here for all things #Target20. https://t.co/pkHXXzCAtt,888,25,43,157,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1069,2019-09-04 16:30:33,"The race is on! Save up to 70% at the end of summer clearance dash on clothing, shoes, home and more! https://t.co/mogUXLQSBO https://t.co/XVT4s3ciZo",49,2,4,13,Target,2163187,2598,0.5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1070,2019-09-04 03:20:58,"On Thursday we go LIVE! Set a reminder so you don't miss it. Join us on 9/5, you never know who might show up. 😉 #Target20 https://t.co/JysdZ5E1rn https://t.co/2HKdCOJayL",268,6,12,69,Target,2163187,2598,0.5,0.17045454545454544,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0.0,1.0,1.0,0,4.0
1071,2019-09-03 22:33:48,"If you see me wearing shorts and ordering a PSL, mind your business.",1200,37,27,346,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1072,2019-08-31 18:41:36,"Join us for the Design for All Experience: a livestream taking you on the red carpet &amp; inside the launch event! Thursday, 9/5 at 6:30pm ET. #Target20 RSVP: https://t.co/Hs87yrn6jh https://t.co/MdNuSX0hXF",145,5,5,42,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1073,2019-08-29 19:17:14,Get your supply list done for less with season-long low prices at Target!,12,0,0,0,Target,2163187,2598,0.18333333333333332,-0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1074,2019-08-29 19:16:29,Get your supply list done for less with season-long low prices at Target!,1,0,0,0,Target,2163187,2598,0.18333333333333332,-0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1075,2019-08-29 00:02:40,"The race is on! Save up to 70% at the end of summer clearance dash on clothing, shoes, home and more!",110,4,3,3,Target,2163187,2598,0.5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1076,2019-08-28 17:59:15,It’s back! Save 20% on select baby gear when you trade in an old car seat at Target. Trade-in event ends 9/13.,155,4,8,56,Target,2163187,2598,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1077,2019-08-28 17:46:41,".@TaylorSwift13 is THE MAN! Listening to #Lover on repeat. Get 4 exclusive deluxe versions of the album, only at Target. https://t.co/moNHTQw7TC https://t.co/ddTsW89gHO",2090,24,78,356,Target,2163187,2598,0.95,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1078,2019-08-28 17:35:35,Stock up on all the must-haves for your mini at the Big Baby Sale. Now through 9/14.,112,5,9,12,Target,2163187,2598,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1079,2019-08-28 17:34:53,Stock up on all the must-haves for your mini at the Big Baby Sale. Now through 9/14.,114,5,2,14,Target,2163187,2598,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1080,2019-08-27 18:30:45,"Celebrate with up to 30% off clothing for the whole family. Don't miss out, these red hot summer savings end Monday!",34,0,0,4,Target,2163187,2598,0.4166666666666667,0.1708333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1081,2019-08-26 20:02:06,Pup pic for pup pic? #InternationalDogDay https://t.co/qNaYu8Gc4b,682,15,126,74,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1082,2019-08-23 20:43:47,What is everyone listening to? 💘,3685,248,989,225,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1083,2019-08-23 19:21:41,"Can't calm down, won't calm down! The big day has arrived. Get 4 exclusive deluxe versions of @taylorswift13 new album #Lover, only at Target. https://t.co/HjwMqEB9Bs https://t.co/ODhcvhYmgL",6546,44,200,1071,Target,2163187,2598,0.5665404040404041,0.12329545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1084,2019-08-22 19:52:58,Your East Lansing Downtown Target is now open! Pop in anytime for a quick &amp; easy Target run.,38,3,0,4,Target,2163187,2598,0.6111111111111112,0.25555555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1085,2019-08-22 18:10:46,Save on back-to-school looks for your little stylists!,8,0,0,0,Target,2163187,2598,0.5,-0.234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1086,2019-08-22 18:10:37,Save on back-to-school looks for your little stylists!,1,0,0,0,Target,2163187,2598,0.5,-0.234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1087,2019-08-21 18:31:02,What’s your favorite color?,1463,241,1143,78,Target,2163187,2598,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1088,2019-08-20 18:31:26,The last days of summer are here. Make the most of them and #TargetRun with Same Day Delivery.,282,7,21,17,Target,2163187,2598,0.23055555555555554,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1089,2019-08-20 18:29:15,Last minute #TargetRun with the kiddo? Order ahead of time &amp; have it waiting for you at the store. 👍,436,19,46,17,Target,2163187,2598,0.06666666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
1090,2019-08-19 23:35:21,"The results came back, turns out you actually did need those things.",4282,152,113,820,Target,2163187,2598,0.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1091,2019-08-16 20:56:12,"Saying we purple @BTS_twt might not be enough. We’re obsessed with the new #BTS dolls, now in stores. 💜 #BTSxMattel https://t.co/wD3RmCZztL",24397,353,293,5600,Target,2163187,2598,0.6515151515151515,-0.12121212121212122,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,1,1.0,1.0,0,3.0
1092,2019-08-16 17:21:32,When my family asks about my love life. https://t.co/XzghdRzSTM,819,9,12,179,Target,2163187,2598,0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1093,2019-08-15 21:03:44,Me OMW to Target after work. https://t.co/iH6dG3SwfX,908,17,23,168,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1094,2019-08-15 19:30:52,Your Bishops Corner Target is now open! Pop in anytime for a quick &amp; easy Target run.,67,5,5,9,Target,2163187,2598,0.6111111111111112,0.25555555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1095,2019-08-15 19:30:40,Your South Beach Target is now open! Pop in anytime for a quick &amp; easy beach-day run.,121,14,12,12,Target,2163187,2598,0.6111111111111112,0.25555555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1096,2019-08-15 19:30:15,Your Lexington Campus Target is now open! Pop in anytime for a quick &amp; easy Target run.,49,3,3,1,Target,2163187,2598,0.6111111111111112,0.25555555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1097,2019-08-14 22:44:42,Get your supply list done for less with season-long low prices at Target!,29,0,0,4,Target,2163187,2598,0.18333333333333332,-0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1098,2019-08-13 18:42:41,We love this movie 3000. ❤ #AvengersEndgame https://t.co/v0tHNHwemT https://t.co/b74RjGWdYA,212,4,14,32,Target,2163187,2598,0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1099,2019-08-09 22:25:16,"Get a free $15 Target GiftCard when you spend $50 on household basics, now through Saturday.",108,3,5,10,Target,2163187,2598,0.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0
1100,2019-08-09 18:53:21,Plot twist. https://t.co/YsC71jJQIm,879,12,63,81,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1101,2019-08-09 17:27:37,Get your supply list done for less with season-long low prices at Target!,104,1,2,12,Target,2163187,2598,0.18333333333333332,-0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1102,2019-08-08 23:36:58,Get your supply list done for less with season-long low prices at Target!,140,2,0,11,Target,2163187,2598,0.18333333333333332,-0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1103,2019-08-08 21:50:46,Get a $5 Target GiftCard with a $20 purchase on select Beauty &amp; Personal Care now through Saturday.,116,0,5,14,Target,2163187,2598,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1104,2019-08-08 17:11:58,I'll be back. #BestMovieLineEver https://t.co/YuVyYDisnz,282,7,25,38,Target,2163187,2598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1105,2019-08-06 20:54:43,Self-checkout:\nMe:\nSelf-checkout: See you soon.\nMe: *whispers* I love you.,2029,46,44,406,Target,2163187,2598,0.6,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1106,2019-08-02 21:18:29,Save yourself a move-in weekend #TargetRun and pack your shampoo now. (...Or don't and come see us when you get to campus. 😅),243,2,7,1,Target,2163187,2598,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,2.0
